word,freq
一边聊天,1
聊天一边,1
一边拍照,1
拍照即使,1
即使深夜,1
深夜水分,1
水分消耗,1
消耗挺大,1
挺大师兄,1
师兄你们,1
组织不错,1
不错这么,1
这么经常,1
经常有人,1
有人递水,1
递水东西,1
东西你们,1
组织联盟,1
联盟下次,1
下次朋友,1
朋友说来,1
说来做做,1
做做志愿者,1
志愿者彭蕤,1
彭蕤完全,1
完全这些,1
这些自发,1
自发无论是,1
无论是开始,1
开始一家人,1
一家人中间,1
中间遇到,1
遇到商店,1
商店一家,1
一家刚拿水,1
刚拿水医生,1
医生一家,1
一家他们,1
他们自发,1
自发他们,1
他们志愿者,1
志愿者大家,1
大家起来,1
起来支持,1
支持他们,1
他们志愿,1
志愿走过,1
走过多美歌,1
多美歌康宁,1
康宁公园,1
公园路上,1
路上空地,1
空地地面,1
地面三五个,1
三五个身位,1
身位有人,1
有人大规模,1
大规模聚集,1
聚集直接,1
直接双向,1
双向通道,1
通道之一,1
之一完全,1
完全封锁,1
封锁彭蕤,1
彭蕤今晚,1
今晚遇到,1
泰米尔毕生,1
毕生此前,1
此前遇到,1
泰米尔总数,1
总数起来,1
起来一百倍,1
一百倍那么,1
那么彭蕤,1
彭蕤预计,1
预计这一,1
这一晚上,1
晚上我们,1
我们附近,1
附近经过,1
经过见到,1
见到五万,1
五万十万,1
十万那么,1
那么跟着,1
跟着游行,1
游行队伍,1
队伍一起,1
一起起点,1
起点庙里,1
庙里瞬时,1
流量万人,1
万人终点,1
终点不止,1
不止还加,1
还加中间,1
中间游行,1
游行我们,1
我们终点,1
终点出口处,1
出口处这儿,1
这儿一样,1
一样准许,1
准许我们,1
我们逆着,1
逆着人群,1
人群方向,1
方向过去,1
过去看到,1
看到刚刚,1
刚刚顶礼膜拜,1
顶礼膜拜人群,1
人群空空,1
空空走出,1
走出扛着,1
羽毛平衡,1
平衡出来,1
出来彭蕤,1
彭蕤这些,1
这些平衡,1
平衡条件,1
条件家里,1
家里放在,1
放在专门,1
专门神圣,1
神圣屋子里,1
屋子里我们,1
我们来说,1
来说容易,1
容易理解,1
理解词汇,1
词汇就是,1
就是神龛,1
神龛这些,1
这些人里,1
人里甚至,1
甚至行李箱,1
行李箱晚上,1
晚上像是,1
像是蓝猫,1
蓝猫淘气,1
淘气三千,1
三千一直,1
一直问题,1
问题相机,1
相机看起来,1
看起来出口,1
出口这里,1
这里所有人,1
所有人看起来,1
看起来疲惫,1
疲惫脸上,1
脸上不多见,1
不多见笑容,1
笑容出去,1
出去参加,1
参加活动,1
活动不是,1
不是主人,1
主人照顾,1
照顾所有,1
所有宾客,1
宾客卫生,1
卫生的话,1
的话通常,1
通常离开,1
离开高兴,1
高兴甚至,1
甚至做梦,1
做梦宗教仪式,1
宗教仪式只是,1
知道法喜,1
法喜信达雅地,1
信达雅地翻译成,1
翻译成英文,1
英文彭蕤,1
根据经验,1
经验一点,1
一点多次,1
多次晚上,1
晚上证明,1
证明难得,1
难得是因为,1
是因为整个,1
整个流程,1
流程令人,1
令人疲劳,1
疲劳所致,1
所致通常,1
而言信众,1
信众进入,1
殿宇听取,1
听取神谕,1
神谕所有,1
所有情感,1
情感巅峰,1
巅峰在此之后,1
在此之后就是,1
就是所有,1
所有虚弱,1
虚弱到来,1
到来虔诚,1
虔诚信众,1
信众禁食,1
禁食起始,1
起始庙宇,1
庙宇终点,1
终点庙宇,1
庙宇四公里,1
四公里照顾,1
照顾瞬时,1
流量增加,1
增加出入,1
出入时间,1
时间排长队,1
排长队才能,1
才能进入,1
进入那些,1
那些情绪,1
情绪准备,1
准备进入,1
殿宇时候,1
时候等到,1
等到出来,1
出来精神,1
精神放松,1
放松所有,1
所有无力,1
无力虚脱,1
虚脱出现,1
出现我们,1
我们周围,1
周围人们,1
人们各种各样,1
各种各样补给品,1
补给品周边,1
周边快速,1
快速动作,1
动作缓慢,1
缓慢消耗,1
消耗禁食,1
禁食不能,1
不能瞬间,1
瞬间很多,1
东西一点,1
印裔我们,1
我们经验,1
经验彭蕤,1
彭蕤周围,1
周围应时,1
应时是因为,1
是因为他们,1
他们实在,1
实在太累,1
太累第二天,1
第二天一早,1
一早他们,1
他们起身,1
起身开始,1
开始第二天,1
第二天迎战,1
迎战狂欢,1
狂欢人们,1
人们奏乐,1
奏乐舞蹈,1
舞蹈节日,1
节日时候,1
时候彭蕤,1
彭蕤当晚,1
当晚约莫,1
约莫四五点,1
四五点到家,1
到家不过,1
不过早上,1
早上九点,1
九点时候,1
时候开始,1
开始寺庙,1
寺庙跳舞,1
跳舞夹叙夹议,1
夹叙夹议这里,1
这里截止,1
截止接下来,1
接下来一些,1
一些碎碎念,1
碎碎念印裔,1
印裔神奇,1
神奇民族,1
民族就是,1
就是世界,1
世界一点,1
一点中华民族,1
中华民族成立,1
成立其他,1
民族成立,1
成立高低,1
高低感觉,1
作为印裔,1
印裔民族性,1
民族性体现,1
体现比如,1
比如宗教,1
宗教对于,1
对于苦难,1
苦难态度,1
态度比如,1
比如仪式,1
仪式音乐,1
音乐具体,1
具体形制,1
形制彭蕤,1
彭蕤自豪,1
自豪印裔,1
印裔当中,1
当中只有,1
只有泰米尔,1
泰米尔历法,1
历法以为,1
以为后来,1
后来一位,1
一位泰米尔,1
泰米尔提到,1
提到过去,1
过去周末,1
周末节日,1
节日觉得,1
觉得怎么样,1
怎么样对于,1
对于而言,1
而言一次,1
一次沉浸,1
沉浸文化,1
文化之旅,1
之旅不少,1
不少译作,1
译作文化,1
文化震惊,1
震惊带我去,1
带我去彭蕤,1
彭蕤有所不同,1
有所不同彭蕤,1
彭蕤印度,1
南部生活,1
生活长大,1
长大刚刚,1
刚刚新加坡,1
新加坡学习,1
学习工作,1
工作家族,1
家族爷爷,1
爷爷只有,1
只有十岁,1
十岁时候,1
时候新加坡,1
新加坡甚至,1
甚至日军,1
日军入侵,1
入侵东南亚,1
东南亚以前,1
以前彭蕤,1
彭蕤闻取,1
闻取名字,1
名字中文,1
中文名字,1
名字于是,1
于是根据,1
根据水相,1
水相性格,1
性格姓名,1
姓名谐音,1
谐音汤霑,1
汤霑名字,1
名字原本,1
原本名字,1
名字四个,1
四个音节,1
音节热爱,1
热爱泰米尔语,1
泰米尔语汤霑,1
汤霑两个,1
两个名词,1
名词对于,1
对于来说,1
意味着听到,1
听到完全,1
知道含义,1
含义词汇,1
词汇后来,1
后来搜过,1
搜过两个,1
两个发现,1
发现汤霑,1
汤霑尝试,1
尝试解释,1
教义着重于,1
着重于自我完善,1
自我完善实现,1
实现自我,1
自我精神,1
精神经验,1
经验普遍,1
普遍目标,1
目标里面,1
里面关于,1
关于因果报应,1
因果报应轮回,1
轮回经文,1
经文通过,1
通过意为,1
意为听到,1
听到神圣,1
神圣文本,1
文本四部,1
四部吠陀,1
吠陀意为,1
意为记住,1
记住指非,1
指非前者,1
前者之外,1
之外文字,1
文字流传,1
流传下来,1
下来这些,1
这些网上,1
网上这里,1
这里那里,1
那里按照,1
按照汤霑,1
汤霑说法,1
说法两者,1
两者修行,1
修行有所不同,1
有所不同就是,1
这些没拢,1
没拢着重于,1
着重于精神,1
精神探索,1
探索明显,1
明显具有,1
具有外化,1
外化形式,1
形式他们,1
他们修行,1
修行经典,1
经典并不一定,1
并不一定仪式,1
仪式贡献,1
贡献大部分,1
大部分后者,1
后者通过,1
通过仪式,1
仪式行为,1
行为比如,1
比如瑜伽,1
瑜伽禁食,1
禁食进行,1
进行汤霑,1
汤霑属于,1
属于前者,1
前者室友,1
室友名字,1
名字直译,1
直译叫象,1
叫象头神,1
头神所在,1
所在不会,1
不会节日,1
节日今早,1
今早正巧,1
正巧遇到,1
遇到以前,1
以前计算,1
计算印度,1
印度同事,1
同事地方,1
地方不怎么,1
不怎么庆祝,1
庆祝节日,1
节日这里,1
这里还有,1
还有彭蕤,1
彭蕤第二天,1
第二天图片,1
图片前文,1
前文这部分,1
内容大致,1
大致描述,1
描述印度教,1
印度教宗教音乐,1
宗教音乐信徒,1
信徒穿刺,1
穿刺背负,1
背负拱门,1
拱门枷锁,1
枷锁跳起,1
跳起卡瓦,1
卡瓦第舞,1
第舞回想,1
回想一下,1
一下大宝,1
森节作为,1
作为印度教,1
节日形式,1
形式内核,1
内核讲究,1
讲究印度教,1
教义因果,1
报应轮回,1
轮回印度教,1
印度教认为,1
认为信众,1
信众办法,1
办法奉献,1
奉献最为,1
最为纯净,1
纯净神圣,1
神圣东西,1
东西神祇,1
神祇那边,1
那边中国,1
中国传统节日,1
传统节日时令,1
时令讲究,1
讲究我们,1
我们传统,1
传统觉得,1
觉得节日,1
节日指示,1
指示当前,1
当前时令,1
时令东西,1
东西大家,1
大家聚会,1
聚会起来,1
起来找个,1
找个借口,1
借口一起,1
一起东西,1
东西庆祝,1
庆祝活动,1
活动三月,1
三月饮枫球,1
饮枫球清明,1
清明寒食,1
寒食蒿子,1
蒿子五月,1
五月初五,1
初五菖蒲,1
菖蒲国人,1
国人讲究,1
讲究当下,1
当下世界,1
世界关系,1
关系我们,1
我们世界,1
世界具有,1
具有普遍,1
普遍联系,1
联系朴素,1
朴素真理,1
真理整体,1
整体于是,1
于是修齐治平,1
修齐治平印度教,1
印度教关注,1
关注现下,1
现下沟通,1
沟通关注,1
关注来世,1
来世带我去,1
带我去节日,1
节日彭蕤,1
彭蕤后来,1
后来一起,1
一起讨论,1
讨论泰米尔,1
泰米尔兄弟,1
兄弟汤霑,1
汤霑他们,1
他们一样,1
一样理工科,1
理工科博士生,1
博士生关注,1
关注生物,1
生物问题,1
问题跳出,1
跳出宗教仪式,1
宗教仪式意义,1
意义行为,1
行为来看,1
来看觉得,1
觉得神降,1
神降这种,1
这种情形,1
情形造就,1
造就他们,1
他们源自,1
源自庙宇,1
庙宇随处,1
随处点着,1
点着安息香,1
安息香源自,1
源自一直,1
一直研究,1
研究庙宇,1
庙宇音乐,1
音乐还有,1
还有此前,1
此前经过,1
经过一长,1
一长段时间,1
段时间禁食,1
禁食这些,1
这些共同,1
共同引导人,1
引导人进入,1
进入幻觉,1
幻觉催眠,1
催眠情境,1
情境当中,1
当中觉得,1
觉得解释,1
解释科学,1
角度来讲,1
来讲不够,1
不够深入,1
深入我们,1
我们医学,1
医学小项,1
小项我们,1
我们穿刺,1
穿刺讨论,1
讨论一些,1
一些那边,1
那边讨论,1
讨论明显,1
明显建设性,1
建设性甚至,1
甚至我们,1
我们交流,1
交流文献,1
文献认真,1
认真讨论,1
讨论可行性,1
可行性真的,1
觉得东西,1
东西这次,1
这次大宝,1
森节一直,1
一直师兄,1
师兄彭蕤,1
彭蕤每当,1
每当问完,1
问完问题,1
问题解释,1
解释夸夸,1
夸夸真的,1
真的明白,1
明白这里,1
这里仪式,1
仪式细节,1
细节庆典,1
庆典动作,1
动作意味着,1
意味着容易,1
容易彭蕤,1
是从乡村,1
乡村长大,1
长大现在,1
现在身边,1
身边随便,1
随便出来,1
出来不见得,1
不见得解释,1
解释明白,1
明白唱念,1
唱念星门,1
星门意思,1
意思文化,1
文化只有,1
只有越来越,1
越来越朝向,1
朝向文化,1
文化了解,1
了解其中,1
其中时候,1
才能愈发,1
愈发感觉,1
感觉一种,1
文化异同,1
异同越发,1
越发正反馈,1
正反馈感受,1
感受自信,1
自信常常,1
常常用以,1
用以嘲讽,1
嘲讽一些,1
一些未经,1
未经思想,1
思想变化,1
变化兀自,1
兀自确立,1
确立所谓,1
所谓主心骨,1
主心骨逻辑,1
逻辑原本,1
原本而言,1
而言以后,1
以后愿意,1
愿意参加,1
参加类似,1
类似文化,1
文化节日,1
节日云南,1
云南时候,1
时候可惜,1
可惜提前,1
提前看好,1
看好火把节,1
火把节日子,1
日子现在,1
现在想想,1
想想可惜,1
可惜主要,1
主要参加,1
参加不同,1
不同节日,1
节日音乐会,1
音乐会时候,1
了解作品,1
作品时期,1
时期珍惜,1
珍惜这样,1
这样机会,1
机会最后,1
最后刚刚,1
刚刚彭蕤,1
彭蕤加上,1
加上新加坡,1
新加坡人力,1
人力部长,1
部长陈诗龙,1
陈诗龙大宝,1
森节现场,1
现场部长,1
部长推上,1
推上名字,1
名字不是,1
不是我取,1
我取人家,1
人家正儿八经,1
正儿八经华人,1
蒲松龄,1
去掉,1
太难,1
揣摩,1
语句,1
简而言之,1
这会,1
昏睡,1
牵强,1
振荡,1
会多频,1
来来回回,1
北京,1
国际,1
电影节,1
玻利维亚,1
伟大,1
量子化学,1
课程,1
听得,1
烧得,1
白汽,1
无意识,1
一五一十,1
百分之八九十,1
地步,1
乘以,1
系数,1
往下拉,1
不曾,1
靠山,1
张自,1
休息室,1
吊顶,1
大功率,1
白脸,1
侧边,1
后方,1
来光来,1
补足,1
小格子,1
离闪,1
系统地,1
去学,1
摄影课,1
技法,1
不足,1
操控,1
光圈,1
对焦,1
元素,1
移步,1
走位,1
分离,1
色调,1
哪儿,1
偏色,1
二者,1
紧密,1
承继,1
脚本,1
构想,1
素质,1
自定义,1
上手,1
出片,1
好片,1
预想,1
八九不离十,1
一盏灯,1
强度,1
预女,1
猎白,1
版子,1
丘比特,1
层级,1
干脆,1
难度,1
实实在在,1
十月,1
总和,1
不太,1
长久,1
枯燥,1
更新,1
钱包,1
伤害,1
打量,1
一番,1
素材,1
闪灯,1
狭小,1
街道,1
闪到,1
禁烟,1
右手,1
上放,1
神牛,1
负重,1
超广角,1
在手,1
下垂,1
握持,1
手臂,1
延长线,1
相符,1
但加,1
重心,1
偏移,1
适应,1
反是,1
不思,1
麦当,1
单张,1
看不出,1
看出,1
乱飞,1
胶片,1
光线,1
省却,1
蒙版,1
前期工作,1
这本,1
高一层,1
色卡,1
前期,1
自然光,1
轻巧,1
习作,1
值得一提的是,1
很早以前,1
频闪,1
上周四,1
大楼,1
驾照,1
由此,1
昨晚,1
这组,1
敦煌,1
和川西,1
壁画,1
密教,1
护法,1
双身,1
德之人,1
西藏,1
称为,1
喇嘛,1
观修,1
以破,1
幻相,1
藏传,1
相则,1
多嘴,1
天台宗,1
三论宗,1
法性,1
律宗,1
净土宗,1
法相宗,1
唯识宗,1
禅宗,1
华严宗,1
贤首,1
术语,1
小二乘,1
大乘,1
分则,1
分有,1
因乘,1
显宗和果,1
造像,1
一幅,1
我画,1
威德,1
金刚,1
由频,1
高一,1
物理,1
加速度,1
计时器,1
这幅,1
兼有,1
相和静,1
分裂,1
裂化,1
编到,1
附会,1
指纹,1
常识,1
射线,1
衍射,1
预测,1
时能,1
低于,1
单帧,1
提取,1
写下去,1
没边,1
暂此,1
打住,1
出掉,1
怀念,1
流行乐,1
心力,1
憔悴,1
体育场,1
我查,1
瞄到,1
独立,1
聪明,1
王家卫,1
执导,1
花样年华,1
重制,1
高清,1
修复,1
点进,1
详情,1
页面,1
略懂,1
中枢,1
外教,1
尚且,1
分类,1
词库,1
先于,1
那会,1
足够,1
塑普,1
优先级,1
排到,1
造成,1
神经系统,1
错乱,1
在读,1
网下,1
张图通常,1
通常这种,1
这种状态,1
状态叫做,1
叫做睡眠,1
睡眠蒲松龄,1
蒲松龄那种,1
那种假寐,1
假寐一样,1
一样睡眠,1
睡眠意识,1
意识清醒,1
清醒睡眠,1
睡眠去掉,1
去掉前面,1
前面睡眠,1
睡眠时候,1
时候一般,1
一般意识,1
意识不到,1
不到仅仅,1
仅仅只会,1
只会觉得,1
稍微一下,1
一下一段,1
一段实在,1
实在太难,1
太难反复,1
反复揣摩,1
揣摩语句,1
语句含义,1
含义简而言之,1
简而言之这会,1
这会清醒,1
清醒昏睡,1
昏睡状态,1
状态之间,1
之间快速,1
快速切换,1
切换觉得,1
稍微有些,1
有些牵强,1
牵强这种,1
这种振荡,1
振荡未必,1
未必会多频,1
会多频就是,1
就是不会,1
不会来来回回,1
来来回回想起,1
想起去年,1
去年八月,1
八月北京,1
北京国际,1
国际电影节,1
电影节时候,1
时候一部,1
一部玻利维亚,1
玻利维亚电影,1
电影伟大,1
伟大仪式,1
仪式当时,1
当时白天,1
白天一天,1
一天量子化学,1
量子化学课程,1
课程听得,1
听得行走,1
行走街上,1
街上感觉,1
感觉头顶,1
头顶烧得,1
烧得白汽,1
白汽手环,1
手环坐在,1
坐在电影院,1
电影院开始,1
开始一直,1
一直最近,1
最近坐在,1
电脑前代码,1
一边手环,1
手环进入,1
进入睡眠,1
睡眠状态,1
状态代码,1
感觉大脑,1
大脑活跃,1
活跃要是,1
要是无意识,1
无意识代码,1
代码醒来,1
醒来发现,1
发现所有,1
所有东西,1
东西一五一十,1
一五一十地写,1
地写不到,1
不到一点,1
一点新到,1
新到一盏,1
一盏闪光灯,1
闪光灯以前,1
觉得现在,1
现在手上,1
手上这台,1
这台单反,1
单反机身,1
机身早就,1
早就发挥,1
发挥百分之八九十,1
百分之八九十地步,1
地步现在,1
看看闪光灯,1
闪光灯所有,1
所有机身,1
机身镜头,1
镜头发挥,1
发挥程度,1
程度底下,1
底下乘以,1
乘以缩减,1
缩减系数,1
系数至少,1
至少往下拉,1
往下拉区域,1
区域那些,1
那些不曾,1
不曾探索,1
探索比如,1
比如靠山,1
靠山张自,1
张自休息室,1
休息室这边,1
这边吊顶,1
吊顶灯光,1
灯光成功,1
成功形成,1
形成环境,1
环境光源,1
光源于是,1
于是正面,1
正面直闪,1
直闪时候,1
时候闪光灯,1
闪光灯大功率,1
大功率直接,1
超过环境光,1
环境光属性,1
属性看到,1
看到就是,1
一张白脸,1
白脸一张,1
一张意思,1
闪光灯直接,1
直接通过,1
通过侧边,1
侧边甚至,1
甚至后方,1
后方来光来,1
来光来进行,1
进行补足,1
补足这张,1
这张就是,1
闪光灯这里,1
这里小格子,1
小格子一侧,1
一侧反光,1
反光回来,1
回来左手,1
左手直闪,1
直闪引闪,1
引闪离闪,1
离闪这些,1
这些理论,1
理论以前,1
以前知道,1
知道一些,1
一些虽然,1
虽然系统地,1
系统地去学,1
去学摄影课,1
摄影课就是,1
一些技法,1
技法例子,1
例子讲解,1
讲解真正,1
真正起来,1
时候竟然,1
竟然感觉,1
感觉拍照,1
拍照技术,1
技术一些,1
一些不足,1
不足技术,1
技术审美,1
审美分开,1
分开技术,1
技术就是,1
就是操控,1
操控相机,1
相机比如,1
比如光圈,1
光圈对焦,1
对焦曲线,1
曲线这些,1
叫做技术,1
技术安排,1
安排图像,1
图像诸多,1
诸多元素,1
元素快门,1
快门移步,1
移步走位,1
走位分离,1
分离色调,1
色调具体,1
具体哪儿,1
哪儿偏色,1
偏色这些,1
叫做审美,1
审美二者,1
二者关系,1
关系紧密,1
紧密通常,1
通常具有,1
具有承继,1
承继关系,1
关系闪光灯,1
闪光灯惊讶,1
惊讶发现,1
发现即使,1
即使脑中,1
脑中明确,1
明确脚本,1
脚本构想,1
构想竟然,1
竟然很难,1
很难脑中,1
脑中实践,1
出来实践,1
出来不是,1
不是受制于,1
受制于镜头,1
镜头素质,1
素质仅仅,1
仅仅受制于,1
受制于没法,1
没法做好,1
做好相机,1
相机配合,1
配合想起,1
想起以往,1
以往其他,1
其他镜头,1
镜头别人,1
别人相机,1
相机自定义,1
自定义光源,1
光源情况,1
情况照片,1
照片上手,1
上手简单,1
想法出片,1
出片尽管,1
尽管好片,1
好片预想,1
预想八九不离十,1
八九不离十一盏灯,1
一盏灯带来,1
带来思考,1
思考强度,1
强度好比,1
好比一直,1
一直预女,1
预女猎白,1
猎白版子,1
版子突然,1
突然丘比特,1
丘比特所有,1
所有思考,1
思考全部,1
全部层级,1
层级干脆,1
干脆吃饭,1
吃饭难度,1
难度反而,1
反而出去,1
出去试试,1
试试机器,1
机器二月份,1
二月份以来,1
以来虽然,1
虽然出门,1
出门几次,1
几次实实在在,1
实实在在超过,1
超过去年,1
去年十月,1
十月十一月,1
十一月十二月,1
十二月今年,1
今年一月,1
一月四个,1
四个以来,1
以来出门,1
出门兴趣,1
兴趣总和,1
总和这么,1
这么说来,1
说来不太,1
不太地道,1
地道拍照,1
拍照水平,1
水平更进一步,1
更进一步办法,1
办法提升,1
提升审美,1
审美看不见,1
看不见长久,1
长久钻研,1
钻研技术,1
技术基础,1
基础枯燥,1
枯燥不行,1
不行更新,1
更新设备,1
设备钱包,1
钱包伤害,1
伤害直接,1
直接出门,1
出门以往,1
以往单反,1
单反只会,1
只会看到,1
看到人来,1
人来打量,1
打量一番,1
一番带上,1
带上闪光灯,1
闪光灯现在,1
现在算是,1
算是奇怪,1
奇怪角度,1
角度素材,1
素材一盏,1
一盏闪灯,1
闪灯足以,1
足以发出,1
发出疑惑,1
疑惑干嘛,1
干嘛一些,1
一些狭小,1
狭小街道,1
街道时候,1
时候还会,1
还会闪到,1
闪到奇怪,1
奇怪比如,1
比如禁烟,1
禁烟正好,1
正好一下,1
一下我用,1
我用方式,1
方式就是,1
就是右手,1
右手相机,1
相机相机,1
相机上放,1
上放引闪器,1
引闪器用来,1
用来引闪,1
引闪左手,1
左手不同,1
方向神牛,1
神牛出门,1
出门负重,1
负重训练,1
训练觉得,1
觉得相机,1
相机超广角,1
超广角在手,1
在手自然,1
自然下垂,1
下垂握持,1
握持正好,1
正好保证,1
保证中心,1
中心手臂,1
手臂延长线,1
延长线相符,1
相符但加,1
但加引闪器,1
引闪器重心,1
重心有所,1
有所偏移,1
偏移估计,1
估计高低,1
高低适应,1
适应一段时间,1
一段时间这张,1
这张反是,1
反是不思,1
不思麦当,1
麦当喜欢,1
喜欢两张,1
两张单张,1
单张看不出,1
看不出两张,1
两张放在,1
一起看出,1
看出闪光灯,1
闪光灯打得,1
打得乱飞,1
乱飞地方,1
地方几乎,1
几乎变成,1
变成一种,1
一种胶片,1
胶片漏光,1
漏光手上,1
手上一些,1
一些色片,1
色片直接,1
直接闪光灯,1
闪光灯前方,1
前方发出,1
发出光线,1
光线成为,1
成为色片,1
色片这样,1
这样省却,1
省却进行,1
进行蒙版,1
蒙版漏光,1
漏光前期工作,1
前期工作这本,1
这本高一层,1
高一层拍摄,1
拍摄现场,1
现场进行,1
一些电子,1
电子调色,1
调色什么样,1
什么样色卡,1
色卡现在,1
现在环境光,1
环境光什么样,1
什么样色彩,1
色彩现在,1
现在色彩,1
色彩美学,1
美学理解,1
理解这样,1
这样前期,1
前期调色,1
调色不是,1
不是一件,1
一件对待,1
对待自然光,1
自然光一样,1
一样那么,1
那么轻巧,1
轻巧还有,1
一些其他,1
其他习作,1
习作随便,1
随便看看,1
看看值得一提的是,1
值得一提的是地方,1
地方实践,1
实践一组,1
一组很早以前,1
很早以前频闪,1
频闪摄影,1
摄影上周四,1
上周四交警,1
交警大楼,1
大楼驾照,1
驾照时候,1
时候顺便,1
顺便整理,1
一下由此,1
由此想到,1
想到一些,1
一些内容,1
内容昨晚,1
昨晚自拍,1
自拍这组,1
这组时候,1
感觉敦煌,1
敦煌和川西,1
和川西壁画,1
壁画原本,1
原本佛教,1
佛教菩萨,1
菩萨密教,1
密教上师,1
上师本尊,1
本尊护法,1
护法大多,1
大多恐怖,1
忿怒双身,1
双身上师,1
上师德之人,1
德之人西藏,1
西藏称为,1
称为喇嘛,1
喇嘛本尊,1
本尊观修,1
观修以破,1
以破幻相,1
幻相显教,1
显教菩萨,1
菩萨寂静,1
寂静通常,1
通常来讲,1
来讲无论,1
无论汉传,1
汉传藏传,1
藏传抑或,1
抑或南传,1
南传显教,1
显教寂静,1
示人所谓,1
所谓恐怖,1
忿怒相则,1
相则密宗,1
密宗当中,1
当中细节,1
细节多嘴,1
多嘴汉传,1
汉传大宗,1
大宗天台宗,1
天台宗三论宗,1
三论宗法性,1
法性律宗,1
律宗净土宗,1
净土宗法相宗,1
法相宗唯识宗,1
唯识宗禅宗,1
禅宗华严宗,1
华严宗贤首,1
贤首密宗,1
密宗佛教,1
佛教术语,1
术语来说,1
来说佛教,1
佛教分为,1
分为小二乘,1
小二乘大乘,1
大乘又称,1
又称菩萨,1
菩萨因果,1
因果分则,1
分则分有,1
分有因乘,1
因乘显宗和果,1
显宗和果密宗,1
密宗密宗,1
观想通过,1
通过观想,1
观想佛像,1
佛像本尊,1
本尊密宗,1
密宗造像,1
造像体现,1
体现象徵主义,1
象徵主义理性,1
理性成分,1
成分具体,1
具体形象,1
形象密宗,1
密宗修习,1
法门表现,1
表现出来,1
出来艺术,1
艺术来说,1
来说这里,1
这里一幅,1
一幅显然,1
不是我画,1
我画威德,1
威德金刚,1
金刚唐卡,1
唐卡由频,1
由频摄影,1
摄影高一,1
高一物理,1
物理加速度,1
加速度打点,1
打点计时器,1
计时器来看,1
来看唐卡,1
唐卡描述,1
描述这幅,1
这幅唐卡,1
唐卡兼有,1
兼有相和静,1
相和静按照,1
一样感觉,1
感觉完全,1
完全分裂,1
分裂开来,1
开来的话,1
的话精神分析,1
精神分析意义,1
意义完全,1
完全进行,1
进行裂化,1
裂化分析,1
分析编到,1
编到一段,1
以前符号,1
符号那边,1
那边所指,1
所指意指,1
意指那样,1
那样看来,1
看来的话,1
的话事情,1
变得有趣,1
有趣暂时,1
暂时不想,1
不想结构,1
结构语言学,1
语言学东西,1
东西用来,1
用来强行,1
强行附会,1
附会一组,1
一组照片,1
照片观察,1
观察感觉,1
感觉课题,1
课题最近,1
最近做到,1
做到蛋白质,1
蛋白质指纹,1
指纹信息,1
信息常识,1
常识射线,1
射线衍射,1
衍射获得,1
获得蛋白质,1
蛋白质结构,1
结构只是,1
只是预测,1
预测结构,1
结构时能,1
时能取得,1
取得低于,1
低于实验,1
实验精度,1
精度原因,1
原因实验,1
实验只是,1
只是单帧,1
单帧我们,1
现在人工智能,1
人工智能方向,1
方向现实,1
现实世界,1
世界特征,1
工程一直,1
一直以来,1
以来科研,1
科研研究,1
研究核心,1
核心就是,1
就是办法,1
办法如何,1
如何平衡,1
平衡特征,1
特征精度,1
精度课题,1
课题结果,1
结果之间,1
之间互斥,1
互斥关系,1
关系特征,1
特征反演,1
反演实际,1
实际这种,1
这种提取,1
提取抽象,1
东西继续,1
继续写下去,1
写下去没边,1
没边暂此,1
暂此打住,1
打住出掉,1
出掉二月,1
二月两场,1
两场以前,1
以前音乐会,1
音乐会两场,1
两场怀念,1
怀念流行乐,1
流行乐一场,1
一场一场,1
一场科研,1
科研心力,1
心力憔悴,1
憔悴虽然,1
虽然感觉,1
感觉出门,1
出门街上,1
街上溜达,1
溜达溜达,1
溜达算是,1
算是合理,1
合理放松,1
放松方式,1
方式不敢,1
不敢放到,1
放到流行,1
流行摇滚,1
摇滚那种,1
那种万人,1
万人体育场,1
体育场同理,1
同理至今,1
至今看过,1
看过电影,1
电影一些,1
电影我查,1
我查邮件,1
邮件经常,1
经常瞄到,1
瞄到一些,1
电影毕竟,1
毕竟独立,1
独立电影,1
电影聪明,1
聪明有点,1
有点好笑,1
好笑王家卫,1
王家卫执导,1
执导花样年华,1
花样年华重制,1
重制高清,1
高清修复,1
修复计划,1
计划点进,1
点进详情,1
详情页面,1
页面发现,1
发现粤语,1
粤语只有,1
只有英文,1
英文字幕,1
字幕感觉,1
感觉英语,1
英语母语,1
母语只能,1
只能略懂,1
略懂粤语,1
粤语估计,1
估计大脑,1
大脑语言,1
语言中枢,1
中枢过载,1
过载到底,1
到底字幕,1
字幕以前,1
以前高中,1
高中长沙,1
长沙外教,1
外教交流,1
交流时候,1
时候尚且,1
尚且长沙,1
长沙英语,1
英语之间,1
之间切换,1
切换长沙,1
长沙虽然,1
虽然分类,1
分类属于,1
属于汉语,1
汉语词库,1
词库句子,1
结构来看,1
来看显然,1
显然先于,1
先于普通话,1
普通话语言,1
语言英语,1
英语虽然,1
虽然那会,1
那会就是,1
就是交流,1
交流水平,1
水平不过,1
不过足够,1
足够长沙,1
长沙塑普,1
塑普英语,1
英语切换,1
切换切换,1
切换粤语,1
粤语英语,1
英语普通话,1
普通话显然,1
显然粤语,1
粤语语用,1
语用优先级,1
优先级排到,1
排到英语,1
英语后面,1
后面这种,1
这种造成,1
