year,word,freq
2023,一万张,2
2023,中学,2
2023,宿舍,2
2023,人间,2
2023,工兵,2
2023,铜绿,2
2023,第一个,2
2023,季风,2
2023,纯色,2
2023,周内,2
2023,绿底捣练,2
2023,捣练裤子,2
2023,派大星海绵,2
2023,东西刀法,2
2023,铜绿味道,2
2023,周内黑色,2
2023,剪刀,2
2023,演奏会,2
2023,滨海,2
2023,追求,2
2023,理发,2
2023,本命年,2
2023,摇玉,2
2023,钓鱼,2
2023,快要,2
2023,静安寺,2
2023,同桌,2
2023,妹妹,2
2023,德州,2
2023,扑克,2
2023,看一看,2
2023,打印机,2
2023,我家,2
2023,搞不好,2
2023,小豆,2
2023,引用,2
2023,猪猪,2
2023,妈妈,2
2023,嘎嘎,2
2023,寿司,2
2023,边界,2
2023,巴士,2
2023,短途旅行,2
2023,刁曼岛,2
2023,行李,2
2023,主题,2
2023,入选,2
2023,平淡,2
2023,疑惑非得,2
2023,柠檬摇玉,2
2023,摇玉家里,2
2023,一位出镜,2
2023,出镜朋友,2
2023,这是今年,2
2023,今年一张,2
2023,长沙女儿,2
2023,德州扑克,2
2023,老师生日,2
2023,搞不好火锅,2
2023,文字引用,2
2023,单人肖像,2
2023,长沙生活,2
2023,这里一次,2
2023,有些后门,2
2023,快递老板,2
2023,不是所有,2
2023,只有知道,2
2023,这篇一百,2
2023,平淡生活,2
2023,雄鹰,1
2023,飞翔,1
2023,豪侠,1
2023,酒后,1
2023,呓语,1
2023,利剑,1
2023,悬于,1
2023,博物馆,1
2023,拥有,1
2023,刺穿,1
2023,高晓松,1
2023,阳历年,1
2023,农历年,1
2023,退化,1
2023,心肝,1
2023,脾胃,1
2023,功不唐,1
2023,二十几年,1
2023,年龄,1
2023,樊笼,1
2023,你好,1
2023,年轻,1
2023,公元,1
2023,三部曲,1
2023,第二部,1
2023,第三部,1
2023,第一部,1
2023,山西,1
2023,代州,1
2023,铁路,1
2023,旅馆,1
2023,太原,1
2023,大同,1
2023,高铁,1
2023,爱乐,1
2023,完爱,1
2023,极度,1
2023,囊括,1
2023,晃荡,1
2023,那栋,1
2023,规划,1
2023,融合,1
2023,交锋,1
2023,夸成,1
2023,锻炼,1
2023,风景,1
2023,很漂亮,1
2023,享受,1
2023,上学,1
2023,一再,1
2023,巴黎,1
2023,截图,1
2023,郊外,1
2023,草地,1
2023,一幕,1
2023,感慨,1
2023,睡醒,1
2023,睡多,1
2023,睡少,1
2023,眼动,1
2023,焕然一新,1
2023,月初,1
2023,迷幻,1
2023,传言,1
2023,票面,1
2023,增补,1
2023,意外,1
2023,传闻,1
2023,出国,1
2023,正常人,1
2023,可真,1
2023,并不多,1
2023,因素,1
2023,难以,1
2023,买票,1
2023,摇滚乐,1
2023,巴赫,1
2023,期间,1
2023,困得,1
2023,坐车到,1
2023,饭点,1
2023,饿得,1
2023,搞杯,1
2023,零糖,1
2023,纯茶,1
2023,手足无措,1
2023,停止,1
2023,咒骂,1
2023,不幸,1
2023,同情,1
2023,答应,1
2023,最先,1
2023,一波,1
2023,四五,1
2023,人放,1
2023,人组,1
2023,摇人,1
2023,局里,1
2023,加进去,1
2023,我组,1
2023,破个,1
2023,二十九,1
2023,流式,1
2023,交换,1
2023,杯水,1
2023,叫住,1
2023,事要,1
2023,癔症,1
2023,夜夜,1
2023,没日没夜,1
2023,红烧肉,1
2023,年份,1
2023,制闰,1
2023,连续性,1
2023,隔断,1
2023,太困,1
2023,甜味,1
2023,苦丁糖,1
2023,雄鹰电视,1
2023,电视飞翔,1
2023,飞翔豪侠,1
2023,豪侠存在,1
2023,存在酒后,1
2023,酒后呓语,1
2023,呓语利剑,1
2023,利剑悬于,1
2023,悬于博物馆,1
2023,博物馆即使,1
2023,即使拥有,1
2023,拥有刺穿,1
2023,刺穿高晓松,1
2023,高晓松去年,1
2023,去年事情,1
2023,事情上个世纪,1
2023,上个世纪那么,1
2023,那么阳历年,1
2023,阳历年好像,1
2023,好像农历年,1
2023,农历年好像,1
2023,好像音乐,1
2023,音乐退化,1
2023,退化耳朵,1
2023,耳朵就算,1
2023,就算心肝,1
2023,心肝脾胃,1
2023,脾胃想要,1
2023,想要不是,1
2023,不是一句,1
2023,一句功不唐,1
2023,功不唐上个世纪,1
2023,上个世纪好像,1
2023,好像二十几年,1
2023,二十几年不同,1
2023,不同年龄,1
2023,年龄聚会,1
2023,聚会大家,1
2023,大家樊笼,1
2023,樊笼聚会,1
2023,聚会别人,1
2023,别人你好,1
2023,你好年轻,1
2023,年轻聚会,1
2023,聚会评价,1
2023,评价另一边,1
2023,另一边公元,1
2023,公元结束,1
2023,结束时候,1
2023,时候三部曲,1
2023,三部曲第二部,1
2023,第二部第三部,1
2023,第三部第一部,1
2023,第一部山西,1
2023,山西代州,1
2023,代州铁路,1
2023,铁路旅馆,1
2023,旅馆那里,1
2023,那里一部,1
2023,一部太原,1
2023,太原大同,1
2023,大同高铁,1
2023,高铁爱乐,1
2023,爱乐完爱,1
2023,完爱希腊,1
2023,希腊觉得,1
2023,觉得思路,1
2023,思路接近,1
2023,接近那样,1
2023,那样对话,1
2023,对话极度,1
2023,极度讨厌,1
2023,上下班上下学,1
2023,上下学走路,1
2023,走路而言,1
2023,一种时间,1
2023,时间消耗,1
2023,消耗广义,1
2023,广义通勤,1
2023,通勤囊括,1
2023,囊括在内,1
2023,在内喜欢,1
2023,喜欢路上,1
2023,路上目的地,1
2023,目的地走来走去,1
2023,走来走去街区,1
2023,街区晃荡,1
2023,晃荡街区,1
2023,街区看看,1
2023,看看这里,1
2023,这里东西,1
2023,东西那栋,1
2023,那栋建筑,1
2023,建筑发生,1
2023,发生故事,1
2023,故事社群,1
2023,社群如何,1
2023,如何社群,1
2023,社群规划,1
2023,规划机理,1
2023,机理融合,1
2023,融合交锋,1
2023,交锋讨厌,1
2023,讨厌走路,1
2023,走路讨厌,1
2023,上下班走路,1
2023,走路夸成,1
2023,夸成锻炼,1
2023,锻炼行为,1
2023,在我看来多少,1
2023,毛病身上,1
2023,身上除非,1
2023,除非一天,1
2023,一天觉得,1
2023,觉得路上,1
2023,路上风景,1
2023,风景很漂亮,1
2023,很漂亮感觉,1
2023,感觉享受,1
2023,享受不然,1
2023,不然上班,1
2023,上班上学,1
2023,上学目标,1
2023,目标一再,1
2023,一再下去,1
2023,下去行为,1
2023,行为纯属,1
2023,纯属有病,1
2023,有病巴黎,1
2023,巴黎希腊,1
2023,希腊沿着,1
2023,沿着海岸线,1
2023,海岸线慢慢,1
2023,慢慢教堂,1
2023,教堂记得,1
2023,记得当时,1
2023,当时专门,1
2023,专门截图,1
2023,截图行走,1
2023,行走郊外,1
2023,郊外草地,1
2023,草地一幕,1
2023,一幕对话,1
2023,对话大意,1
2023,大意感慨,1
2023,感慨我们,1
2023,我们多久,1
2023,多久这样,1
2023,这样放松,1
2023,放松路上,1
2023,路上走过,1
2023,走过最近,1
2023,最近有人,1
2023,有人几天,1
2023,几天过年,1
2023,过年不是,1
2023,不是常常,1
2023,常常外面,1
2023,外面好像,1
2023,好像睡醒,1
2023,睡醒样子,1
2023,样子睡觉,1
2023,睡觉睡多,1
2023,睡多睡少,1
2023,睡少手环,1
2023,手环告诉,1
2023,告诉多久,1
2023,多久睡眠,1
2023,睡眠多久,1
2023,多久快速,1
2023,快速眼动,1
2023,眼动多久,1
2023,多久醒来,1
2023,醒来有没有,1
2023,有没有觉得,1
2023,觉得焕然一新,1
2023,焕然一新月初,1
2023,月初落日,1
2023,飞车演唱会,1
2023,演唱会一次,1
2023,一次月底,1
2023,月底疫情,1
2023,疫情最后,1
2023,最后一场,1
2023,一场演唱会,1
2023,演唱会时候,1
2023,时候流行,1
2023,流行一些,1
2023,一些迷幻,1
2023,迷幻摇滚,1
2023,摇滚有关,1
2023,有关传言,1
2023,传言一次,1
2023,一次票面,1
2023,票面增补,1
2023,增补现场,1
2023,现场意外,1
2023,意外曾经,1
2023,曾经传闻,1
2023,传闻出国,1
2023,出国之间,1
2023,交流最高,1
2023,评价正常人,1
2023,正常人可真,1
2023,可真并不多,1
2023,并不多想象力,1
2023,想象力主导,1
2023,主导因素,1
2023,因素难以,1
2023,难以理解,1
2023,理解有人,1
2023,有人愿意,1
2023,愿意买票,1
2023,买票摇滚乐,1
2023,摇滚乐现场,1
2023,现场样子,1
2023,样子像是,1
2023,像是巴赫,1
2023,巴赫好像,1
2023,好像日子,1
2023,日子就是,1
2023,这样一晃,1
2023,一晃过去,1
2023,过去好像,1
2023,好像半个,1
2023,半个一晃,1
2023,一晃过年,1
2023,过年期间,1
2023,期间不是,1
2023,醒来困得,1
2023,困得要死,1
2023,要死坐车到,1
2023,坐车到实验室,1
2023,实验室没到,1
2023,没到饭点,1
2023,饭点觉得,1
2023,觉得饿得,1
2023,饿得要死,1
2023,要死下楼,1
2023,下楼搞杯,1
2023,搞杯零糖,1
2023,零糖纯茶,1
2023,纯茶所有,1
2023,窗口手足无措,1
2023,手足无措知道,1
2023,知道离开,1
2023,离开不能,1
2023,不能停止,1
2023,停止咒骂,1
2023,咒骂如果说,1
2023,如果说不幸,1
2023,不幸同情,1
2023,同情除夕,1
2023,除夕答应,1
2023,答应最先,1
2023,最先一起,1
2023,一起守岁,1
2023,守岁一波,1
2023,一波后来,1
2023,后来四五,1
2023,四五拨人,1
2023,拨人有的是,1
2023,有的是人放,1
2023,人放鸽子,1
2023,鸽子当时,1
2023,当时这些,1
2023,这些鸽子,1
2023,鸽子人组,1
2023,人组一起,1
2023,一起问问,1
2023,问问摇人,1
2023,摇人局里,1
2023,局里不能,1
2023,不能他们,1
2023,他们加进去,1
2023,加进去不是,1
2023,不是我组,1
2023,我组他们,1
2023,他们提前,1
2023,提前一起,1
2023,一起破个,1
2023,破个直到,1
2023,直到二十九,1
2023,二十九流式,1
2023,流式训练,1
2023,训练导师,1
2023,导师开会,1
2023,开会时候,1
2023,时候出去,1
2023,出去两个,1
2023,两个交换,1
2023,交换一些,1
2023,一些物品,1
2023,物品结果,1
2023,结果实验室,1
2023,实验室杯水,1
2023,杯水东西,1
2023,东西导师,1
2023,导师叫住,1
2023,叫住下午,1
2023,下午有些,1
2023,有些事要,1
2023,事要到底,1
2023,到底癔症,1
2023,癔症天天,1
2023,天天夜夜,1
2023,夜夜没日没夜,1
2023,没日没夜好吃,1
2023,好吃就是,1
2023,就是红烧肉,1
2023,红烧肉沙琪玛,1
2023,沙琪玛替代,1
2023,替代节日,1
2023,节日年份,1
2023,年份制闰,1
2023,制闰这些,1
2023,这些不会,1
2023,改变生活,1
2023,生活连续性,1
2023,连续性大部分,1
2023,大部分这么,1
2023,这么变成,1
2023,变成群体,1
2023,群体隔断,1
2023,隔断原本,1
2023,原本节日,1
2023,节日令人,1
2023,令人反思,1
2023,反思时候,1
2023,时候太困,1
2023,太困总是,1
2023,总是睡觉,1
2023,睡觉海绵,1
2023,宝宝甜味,1
2023,甜味敏感,1
2023,敏感苦丁糖,1
2023,苦丁糖就是,1
2023,稍稍,1
2023,上试,1
2023,介于,1
2023,出离,1
2023,太远,1
2023,写法,1
2023,马克思,1
2023,英文名,1
2023,只表,1
2023,个音,1
2023,历的,1
2023,泰月,1
2023,第十个,1
2023,举行,1
2023,公历,1
2023,六州,1
2023,槟城,1
2023,霹雳,1
2023,雪兰莪州,1
2023,森美兰,1
2023,吉打,1
2023,布城,1
2023,吉隆坡,1
2023,法定,1
2023,假日,1
2023,湿婆,1
2023,长子,1
2023,穆鲁干,1
2023,馈赠,1
2023,长矛,1
2023,消灭,1
2023,魔鬼,1
2023,阿修罗,1
2023,勇莲,1
2023,区长,1
2023,从小,1
2023,午夜,1
2023,四点,1
2023,中原地区,1
2023,习俗,1
2023,稍后,1
2023,审稿,1
2023,印本,1
2023,网页,1
2023,对照,1
2023,错误,1
2023,可笑,1
2023,愚钝,1
2023,哪会,1
2023,服饰,1
2023,香料,1
2023,葳蕤,1
2023,生光,1
2023,闻于,1
2023,天竺,1
2023,正文,1
2023,先得,1
2023,指明,1
2023,晕针,1
2023,南亚,1
2023,解剖,1
2023,见血,1
2023,不适,1
2023,请切,1
2023,妖节,1
2023,那篇,1
2023,预警,1
2023,耐受,1
2023,正经,1
2023,十四,1
2023,完告,1
2023,就位,1
2023,公路,1
2023,远端,1
2023,封闭,1
2023,阻隔,1
2023,东门,1
2023,好时机,1
2023,虾坡,1
2023,出于,1
2023,管理,1
2023,限流,1
2023,锣鼓,1
2023,宣告,1
2023,震天响,1
2023,广播,1
2023,播送,1
2023,注意事项,1
2023,手扶,1
2023,盆子,1
2023,少数,1
2023,信步,1
2023,改作,1
2023,往南去,1
2023,散客,1
2023,族裔,1
2023,成群结队,1
2023,轮椅,1
2023,老人,1
2023,推车,1
2023,熟睡,1
2023,婴幼儿,1
2023,赤足,1
2023,会上,1
2023,信念,1
2023,辅以,1
2023,装饰,1
2023,架上,1
2023,神明,1
2023,四面八方,1
2023,一段距离,1
2023,雕像,1
2023,座下,1
2023,听过,1
2023,三大,1
2023,六个,1
2023,规格,1
2023,云游四方,1
2023,呼唤,1
2023,供奉,1
2023,欢愉,1
2023,再临,1
2023,对此,1
2023,引述,1
2023,叙述,1
2023,流畅,1
2023,还原,1
2023,每到,1
2023,路口,1
2023,协管,1
2023,这倒,1
2023,拍过,1
2023,蕴含,1
2023,意味,1
2023,用针,1
2023,皮肤,1
2023,另一侧,1
2023,哥说,1
2023,富裕,1
2023,用金,1
2023,由此可见,1
2023,离体,1
2023,流血,1
2023,伤疤,1
2023,值得注意,1
2023,召回,1
2023,纯洁,1
2023,侍奉,1
2023,受苦,1
2023,今世,1
2023,福报,1
2023,单针,1
2023,多针,1
2023,口鼻前,1
2023,覆盖,1
2023,回避,1
2023,钩针,1
2023,悬在,1
2023,背部,1
2023,肌肉,1
2023,时才,1
2023,斋戒,1
2023,月份,1
2023,洗澡,1
2023,枕头,1
2023,很长,1
2023,拍时,1
2023,带路,1
2023,果真,1
2023,看热闹,1
2023,聚在一起,1
2023,漂漂亮亮,1
2023,地域性,1
2023,藏历,1
2023,草原,1
2023,那达慕,1
2023,大会,1
2023,汉族,1
2023,占多数,1
2023,地位,1
2023,前边,1
2023,感同身受,1
2023,诡谲,1
2023,有神,1
2023,借体,1
2023,降临,1
2023,多见于,1
2023,遵守,1
2023,戒律,1
2023,唯物,1
2023,引号,1
2023,偶发,1
2023,啸叫,1
2023,协助,1
2023,语境,1
2023,循着,1
2023,前进,1
2023,太久,1
2023,断片,1
2023,事后,1
2023,帮忙,1
2023,边会,1
2023,从未,1
2023,有过,1
2023,前去,1
2023,录像,1
2023,歌带,1
2023,骇人,1
2023,夜晚,1
2023,少数几个,1
2023,应激反应,1
2023,犀利,1
2023,眼神,1
2023,会令,1
2023,不太自,1
2023,一旁,1
2023,制止,1
2023,意图,1
2023,私下,1
2023,当即,1
2023,会意,1
2023,慢下来,1
2023,回头,1
2023,再说,1
2023,马拉松,1
2023,旁支,1
2023,帐篷,1
2023,医疗点,1
2023,长相,1
2023,一户,1
2023,私人,1
2023,出资,1
2023,配料,1
2023,罗望子,1
2023,酸豆,1
2023,甜品,1
2023,粗粮,1
2023,南瓜,1
2023,木瓜,1
2023,粮食,1
2023,面朝,1
2023,跟前,1
2023,拍拍,1
2023,打扰到,1
2023,招呼,1
2023,神座,1
2023,后于,1
2023,神像,1
2023,合影,1
2023,主便,1
2023,鲜牛奶,1
2023,豆蔻,1
2023,调出,1
2023,精神振奋,1
2023,几公里,1
2023,水分,1
2023,挺大,1
2023,递水,1
2023,联盟,1
2023,做做,1
2023,刚拿水,1
2023,志愿,1
2023,多美歌,1
2023,康宁,1
2023,空地,1
2023,三五个,1
2023,身位,1
2023,双向,1
2023,毕生,1
2023,总数,1
2023,一百倍,1
2023,五万,1
2023,十万,1
2023,还加,1
2023,出口处,1
2023,准许,1
2023,逆着,1
2023,顶礼膜拜,1
2023,空空,1
2023,屋子里,1
2023,神龛,1
2023,人里,1
2023,行李箱,1
2023,蓝猫,1
2023,淘气,1
2023,脸上,1
2023,不多见,1
2023,笑容,1
2023,主人,1
2023,宾客,1
2023,法喜,1
2023,信达雅地,1
2023,证明,1
2023,难得,1
2023,所致,1
2023,听取,1
2023,巅峰,1
2023,在此之后,1
2023,虚弱,1
2023,到来,1
2023,虔诚,1
2023,增加,1
2023,出入,1
2023,虚脱,1
2023,补给品,1
2023,缓慢,1
2023,应时,1
2023,太累,1
2023,起身,1
2023,迎战,1
2023,奏乐,1
2023,当晚,1
2023,到家,1
2023,九点,1
2023,夹叙夹议,1
2023,截止,1
2023,碎碎念,1
2023,中华民族,1
2023,苦难,1
2023,形制,1
2023,历法,1
2023,沉浸,1
2023,之旅,1
2023,震惊,1
2023,家族,1
2023,爷爷,1
2023,十岁,1
2023,日军,1
2023,入侵,1
2023,闻取,1
2023,水相,1
2023,性格,1
2023,搜过,1
2023,自我完善,1
2023,经文,1
2023,四部,1
2023,吠陀,1
2023,记住,1
2023,指非,1
2023,流传,1
2023,没拢,1
2023,外化,1
2023,瑜伽,1
2023,叫象,1
2023,头神,1
2023,正巧,1
2023,同事,1
2023,宗教音乐,1
2023,背负,1
2023,拱门,1
2023,枷锁,1
2023,跳起,1
2023,卡瓦,1
2023,第舞,1
2023,回想,1
2023,报应,1
2023,奉献,1
2023,纯净,1
2023,传统节日,1
2023,饮枫球,1
2023,清明,1
2023,寒食,1
2023,蒿子,1
2023,初五,1
2023,菖蒲,1
2023,修齐治平,1
2023,现下,1
2023,理工科,1
2023,跳出,1
2023,造就,1
2023,随处,1
2023,点着,1
2023,安息香,1
2023,一长,1
2023,引导人,1
2023,催眠,1
2023,小项,1
2023,建设性,1
2023,可行性,1
2023,每当,1
2023,问完,1
2023,夸夸,1
2023,庆典,1
2023,乡村,1
2023,唱念,1
2023,星门,1
2023,朝向,1
2023,异同,1
2023,越发,1
2023,正反馈,1
2023,用以,1
2023,嘲讽,1
2023,未经,1
2023,兀自,1
2023,确立,1
2023,火把节,1
2023,珍惜,1
2023,人力,1
2023,陈诗龙,1
2023,推上,1
2023,我取,1
2023,正儿八经,1
2023,张图预计,1
2023,预计一篇,1
2023,一篇行文,1
2023,行文以往,1
2023,以往稍稍,1
2023,稍稍正式,1
2023,正式有些,1
2023,有些文化,1
2023,文化上试,1
2023,上试解释,1
2023,解释讨论,1
2023,讨论事情,1
2023,事情语言,1
2023,语言显得,1
2023,显得那么,1
2023,那么鲜活,1
2023,鲜活介于,1
2023,介于节日,1
2023,节日本身,1
2023,本身鲜活,1
2023,鲜活不会,1
2023,不会出离,1
2023,出离常用,1
2023,常用行文,1
2023,行文节奏,1
2023,节奏太远,1
2023,太远大宝,1
2023,森节中文,1
2023,中文写法,1
2023,写法明显,1
2023,明显就是,1
2023,就是马克思,1
2023,马克思关系,1
2023,关系英文名,1
2023,英文名同样,1
2023,同样只表,1
2023,只表个音,1
2023,个音大宝,1
2023,森节泰米尔语,1
2023,泰米尔语米尔,1
2023,米尔庆祝,1
2023,庆祝印度教,1
2023,节日每年,1
2023,每年米尔,1
2023,米尔历的,1
2023,历的泰月,1
2023,泰月第十个,1
2023,第十个满月,1
2023,满月举行,1
2023,举行公历,1
2023,公历一月,1
2023,一月二月,1
2023,二月节日,1
2023,节日马来西亚,1
2023,马来西亚六州,1
2023,六州两地,1
2023,两地槟城,1
2023,槟城霹雳,1
2023,霹雳雪兰莪州,1
2023,雪兰莪州森美兰,1
2023,森美兰柔佛州,1
2023,柔佛州吉打,1
2023,吉打布城,1
2023,布城吉隆坡,1
2023,吉隆坡法定,1
2023,法定假日,1
2023,假日之一,1
2023,之一大宝,1
2023,森节庆祝,1
2023,庆祝湿婆,1
2023,湿婆雪山,1
2023,女神长子,1
2023,长子战神,1
2023,战神穆鲁干,1
2023,穆鲁干生日,1
2023,生日一天,1
2023,一天得到,1
2023,得到雪山,1
2023,女神馈赠,1
2023,馈赠一支,1
2023,一支长矛,1
2023,长矛最终,1
2023,最终消灭,1
2023,消灭魔鬼,1
2023,魔鬼阿修罗,1
2023,阿修罗勇莲,1
2023,勇莲维基百科,1
2023,维基百科这次,1
2023,这次跟着,1
2023,跟着师兄,1
2023,师兄一位,1
2023,一位泰米尔语,1
2023,泰米尔语区长,1
2023,区长懂哥,1
2023,懂哥一起,1
2023,一起去过,1
2023,去过节日,1
2023,节日路线,1
2023,路线大抵,1
2023,大抵从小,1
2023,从小印度,1
2023,印度附近,1
2023,附近开始,1
2023,开始四公里,1
2023,四公里时间,1
2023,时间是从,1
2023,是从满月,1
2023,满月午夜,1
2023,午夜第二天,1
2023,第二天下午,1
2023,下午四点,1
2023,四点宗教,1
2023,节日一些,1
2023,一些行为,1
2023,行为中原地区,1
2023,中原地区人们,1
2023,人们习俗,1
2023,习俗相悖,1
2023,相悖这点,1
2023,这点稍后,1
2023,稍后详细,1
2023,详细审稿,1
2023,审稿时候,1
2023,时候懂哥,1
2023,懂哥篇文章,1
2023,篇文章印本,1
2023,印本网页,1
2023,网页翻译成,1
2023,翻译成其他,1
2023,其他语言,1
2023,语言对照,1
2023,对照结果,1
2023,结果懂哥,1
2023,懂哥一部,1
2023,一部有些,1
2023,有些倾向,1
2023,倾向错误,1
2023,错误电影,1
2023,电影中是,1
2023,中是用来,1
2023,指代可笑,1
2023,可笑愚钝,1
2023,愚钝哪会,1
2023,哪会本名,1
2023,本名意思,1
2023,意思本名,1
2023,本名谐音,1
2023,谐音印裔,1
2023,印裔服饰,1
2023,服饰香料,1
2023,香料了解,1
2023,了解彭蕤,1
2023,彭蕤作为,1
2023,作为中文名,1
2023,中文名葳蕤,1
2023,葳蕤生光,1
2023,生光闻于,1
2023,闻于天竺,1
2023,天竺原本,1
2023,原本正文,1
2023,正文所有,1
2023,所有懂哥,1
2023,懂哥部分,1
2023,部分中文名,1
2023,中文名代替,1
2023,代替一点,1
2023,一点先得,1
2023,先得指明,1
2023,指明按照,1
2023,按照身边,1
2023,身边了解,1
2023,了解有人,1
2023,有人这些,1
2023,这些晕针,1
2023,晕针南亚,1
2023,南亚恐怖,1
2023,恐怖敏感,1
2023,敏感神秘,1
2023,神秘玄学,1
2023,玄学解剖,1
2023,解剖见血,1
2023,见血情形,1
2023,情形感到,1
2023,感到不适,1
2023,不适请切,1
2023,请切本文,1
2023,本文妖节,1
2023,妖节一篇,1
2023,一篇印裔,1
2023,新年一场,1
2023,一场表演,1
2023,表演狂欢,1
2023,狂欢那篇,1
2023,那篇预警,1
2023,预警耐受,1
2023,耐受程度,1
2023,现在开始,1
2023,开始正经,1
2023,正经记述,1
2023,记述大宝,1
2023,森节周六,1
2023,周六正月,1
2023,正月十四,1
2023,十四完告,1
2023,完告五人,1
2023,五人晚上,1
2023,晚上十一点,1
2023,十一点时候,1
2023,时候到达,1
2023,到达节日,1
2023,节日起始,1
2023,起始彭蕤,1
2023,师兄就位,1
2023,就位作为,1
2023,作为泰米尔,1
2023,泰米尔真的,1
2023,真的节日,1
2023,节日记忆,1
2023,记忆所有,1
2023,所有仪式,1
2023,仪式背后,1
2023,背后含义,1
2023,含义城市,1
2023,城市公路,1
2023,公路远端,1
2023,远端开始,1
2023,开始封闭,1
2023,封闭马路上,1
2023,马路上一条,1
2023,一条通道,1
2023,通道并未,1
2023,并未阻隔,1
2023,阻隔行人,1
2023,行人我们,1
2023,我们起始,1
2023,起始寺庙,1
2023,寺庙东门,1
2023,东门马路,1
2023,马路对面,1
2023,对面等待,1
2023,等待有没有,1
2023,有没有好时机,1
2023,好时机照片,1
2023,照片彭蕤,1
2023,彭蕤寺庙,1
2023,寺庙实在,1
2023,实在虾坡,1
2023,虾坡出于,1
2023,出于管理,1
2023,管理限流,1
2023,限流对面,1
2023,对面里边,1
2023,里边锣鼓,1
2023,锣鼓宣告,1
2023,宣告震天响,1
2023,震天响觉得,1
2023,觉得泰米尔,1
2023,泰米尔实在,1
2023,实在活力,1
2023,活力彭蕤,1
2023,彭蕤广播,1
2023,广播人们,1
2023,人们解释,1
2023,解释仪式,1
2023,仪式流程,1
2023,流程播送,1
2023,播送一些,1
2023,一些注意事项,1
2023,注意事项印度教,1
2023,信众手扶,1
2023,手扶盆子,1
2023,盆子头顶,1
2023,头顶少数,1
2023,少数人行道,1
2023,人行道加入,1
2023,加入信众,1
2023,通道庙里,1
2023,庙里一拨,1
2023,一拨信步,1
2023,信步走出,1
2023,走出沿着,1
2023,沿着马路,1
2023,马路临时,1
2023,临时改作,1
2023,改作信众,1
2023,通道往南去,1
2023,往南去彭蕤,1
2023,彭蕤里边,1
2023,里边彭蕤,1
2023,是从年度,1
2023,年度新加坡,1
2023,新加坡彭蕤,1
2023,彭蕤一周,1
2023,一周仪式,1
2023,仪式准备,1
2023,准备庙里,1
2023,庙里执事,1
2023,执事不能,1
2023,不能参加,1
2023,参加执事,1
2023,执事家人,1
2023,家人朋友,1
2023,一起的话,1
2023,不能进入,1
2023,进入庙里,1
2023,庙里信众,1
2023,通道明显,1
2023,明显不是,1
2023,不是印度教,1
2023,信众于是,1
2023,一起散客,1
2023,散客普通,1
2023,普通人行道,1
2023,人行道这里,1
2023,很多不同,1
2023,不同族裔,1
2023,族裔信众,1
2023,信众成群结队,1
2023,成群结队庙里,1
2023,庙里走出,1
2023,走出其中,1
2023,其中不乏,1
2023,不乏轮椅,1
2023,轮椅老人,1
2023,老人推车,1
2023,推车熟睡,1
2023,熟睡婴幼儿,1
2023,婴幼儿走出,1
2023,走出信众,1
2023,信众大部分,1
2023,大部分赤足,1
2023,赤足部分,1
2023,部分男士,1
2023,男士会上,1
2023,会上赤裸,1
2023,赤裸彭蕤,1
2023,彭蕤传统,1
2023,传统来讲,1
2023,来讲的话,1
2023,的话仪式,1
2023,仪式男士,1
2023,男士赤裸,1
2023,赤裸上身,1
2023,上身信念,1
2023,信念坚定,1
2023,坚定禁食,1
2023,禁食严格,1
2023,严格食素,1
2023,食素辅以,1
2023,辅以银针,1
2023,银针穿刺,1
2023,穿刺扛着,1
2023,羽毛装饰,1
2023,装饰平衡,1
2023,平衡牛奶,1
2023,牛奶平衡,1
2023,平衡架上,1
2023,架上神明,1
2023,神明图像,1
2023,图像一般,1
2023,一般流程,1
2023,流程信徒,1
2023,信徒子夜,1
2023,子夜四面八方,1
2023,四面八方聚集,1
2023,聚集寺庙,1
2023,牛奶行走,1
2023,行走一段距离,1
2023,一段距离一座,1
2023,一座寺庙,1
2023,牛奶倾倒,1
2023,倾倒对应,1
2023,对应神祇,1
2023,神祇雕像,1
2023,雕像座下,1
2023,座下听过,1
2023,听过神谕,1
2023,神谕离开,1
2023,离开战神,1
2023,战神三大,1
2023,三大主神,1
2023,主神之一,1
2023,之一节日,1
2023,节日六个,1
2023,六个一年,1
2023,一年规格,1
2023,规格宗教,1
2023,节日节日,1
2023,节日意义,1
2023,在于彭蕤,1
2023,彭蕤战神,1
2023,战神出去,1
2023,出去明白,1
2023,明白或是,1
2023,或是云游四方,1
2023,云游四方仪式,1
2023,仪式意义,1
2023,意义一次,1
2023,一次呼唤,1
2023,呼唤供奉,1
2023,供奉欢愉,1
2023,欢愉主神,1
2023,主神希望,1
2023,希望战神,1
2023,战神再临,1
2023,再临这是,1
2023,这是印裔,1
2023,印裔说法,1
2023,说法现在,1
2023,现在着急,1
2023,着急对此,1
2023,对此多少,1
2023,多少探讨,1
2023,探讨引述,1
2023,引述我们,1
2023,我们当时,1
2023,当时一些,1
2023,一些交流,1
2023,交流问句,1
2023,只是为了,1
2023,为了接下来,1
2023,接下来叙述,1
2023,叙述流畅,1
2023,流畅大抵,1
2023,大抵还原,1
2023,还原一些,1
2023,对话具有,1
2023,具有倾向,1
2023,倾向游行,1
2023,路线四公里,1
2023,四公里觉得,1
2023,必要一直,1
2023,一直地方,1
2023,我们沿着,1
2023,沿着信众,1
2023,通道旁边,1
2023,旁边人行道,1
